# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 1000, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-11-7", "time": "16:7:55.629", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "dark_blue", "gray", "orange", "dark_blue", "dark_blue"]}}
# EndOfHeader
0	0	32548	31815	30443	32002	32863	28167	
1	0	32532	32279	32323	32375	32893	26033	
2	0	32617	32621	33045	32603	32679	24143	
3	0	32771	32603	32183	32389	32637	26019	
4	0	32763	32275	33118	31803	32583	26463	
5	0	32727	32220	34067	32148	32751	26219	
6	0	32546	32391	33615	32631	32695	26327	
7	0	32588	32399	32007	32607	32811	26571	
8	0	32711	32311	31607	32423	32775	27107	
9	0	32820	32339	32213	32901	32703	27582	
10	0	33020	32415	32135	33214	32679	27766	
11	0	32939	32575	30159	33255	32507	28487	
12	0	32887	32709	29971	33159	32669	29122	
13	0	32827	32735	29923	33071	32923	31399	
14	0	32700	33175	29132	32958	32983	30150	
15	0	32668	33615	31367	32774	32755	29903	
16	0	32787	33703	32551	32838	32655	29295	
17	0	32986	33411	32087	32455	32669	28591	
18	0	33015	32807	30899	32735	32692	28441	
19	0	32954	32327	31535	33217	32639	27014	
20	0	32943	32366	34391	33091	32566	28807	
21	0	32807	32759	35452	33127	32679	28579	
22	0	32645	33167	35383	33055	32895	29519	
23	0	32756	33303	34251	33443	32951	32069	
24	0	32919	33383	33083	33907	32755	33179	
25	0	32791	33191	34295	33087	32647	33125	
26	0	32798	32811	33883	32479	32743	33135	
27	0	32809	32395	34629	32175	32811	33159	
28	0	32975	32318	36869	32292	32750	33251	
29	0	32991	32551	37727	32453	32639	33255	
30	0	32980	32615	37402	32355	32623	33171	
31	0	33199	33015	36639	32495	32645	32870	
32	0	33095	33345	34878	32675	32791	33533	
33	0	32905	33091	34005	32461	32647	35047	
34	0	32950	32253	32156	32107	32654	33593	
35	0	32869	31699	30682	32038	32607	32775	
36	0	32582	31660	29231	32519	32826	31935	
37	0	32569	31948	28842	32463	32783	30909	
38	0	32715	31685	26775	32063	32847	30578	
39	0	32854	31943	27667	32263	32655	29508	
40	0	32663	32287	29303	32355	32566	30378	
41	0	32523	32527	29879	32775	32754	30429	
42	0	32525	32759	29831	33271	32967	31239	
43	0	32343	32671	31309	33181	32727	33541	
44	0	32394	32775	33607	32671	32295	34283	
45	0	32381	33207	36081	32711	32591	33922	
46	0	32499	33790	38295	33557	32915	33742	
47	0	32499	33691	37199	33343	32721	33679	
48	0	32662	33099	34453	32487	32855	33735	
49	0	33015	33079	31287	32759	32879	33605	
50	0	33181	33681	31967	33811	32831	33171	
51	0	33277	33877	32693	32995	32807	33615	
52	0	33453	33235	33171	32242	32614	33543	
53	0	33455	32431	32709	32535	32409	35127	
54	0	33255	31459	31589	32463	32566	33647	
55	0	33239	31595	31535	32693	32807	32959	
56	0	33265	31853	31715	32495	32847	32031	
57	0	33095	32987	33583	32223	32590	31110	
58	0	32966	33707	33303	32879	32455	30630	
59	0	32687	33949	33797	33149	32391	29255	
60	0	32531	33535	33621	34143	32743	30900	
61	0	32467	32532	32451	33391	33191	30959	
62	0	32672	32014	32940	32644	33543	31115	
63	0	32647	32356	33055	32847	33166	33479	
64	0	32371	32955	32175	33831	32287	34311	
65	0	32333	33102	32419	33086	32511	33902	
66	0	32349	32115	34183	31862	32687	33709	
67	0	32212	32055	34147	31859	32503	33751	
68	0	32399	32647	32557	32703	32519	33815	
69	0	32454	32639	32187	32715	32327	33589	
70	0	32347	32515	31959	32647	32275	33349	
71	0	32806	32450	33343	32887	32234	33403	
72	0	33387	32564	35187	33379	32239	33671	
73	0	33468	32223	35015	31623	32415	35131	
74	0	33471	32927	32869	32279	33561	33493	
75	0	33499	33740	32895	33071	34839	33062	
76	0	33323	32934	32805	32375	34627	32005	
77	0	33163	32367	31211	32027	33307	31111	
78	0	33103	32455	30495	32106	32359	30827	
79	0	32963	32591	30317	32285	31463	29403	
80	0	32943	32795	30991	32458	31655	30759	
81	0	33031	32695	32455	33828	32327	30971	
82	0	33078	33635	33199	35763	32463	31027	
83	0	32894	33279	32735	32667	32439	33483	
84	0	32656	32939	32287	30867	32469	34311	
85	0	32423	32375	31719	30876	32805	33919	
86	0	32438	32085	31997	31203	33255	33899	
87	0	32447	32531	34487	32477	32607	33679	
88	0	32583	33111	34695	33847	32359	33767	
89	0	33023	32903	32767	33703	32263	33935	
