# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 1000, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-11-7", "time": "16:17:57.649", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "dark_blue", "gray", "orange", "dark_blue", "dark_blue"]}}
# EndOfHeader
0	0	32758	32719	32791	32671	32959	30907	
1	0	32827	32671	32612	32742	32919	31855	
2	0	32838	32732	32671	32735	32959	32355	
3	0	32870	32660	32838	32671	32489	33383	
4	0	32879	32663	32751	32815	32571	35519	
5	0	32891	32655	32853	32763	32759	34371	
6	0	32895	32636	32997	32775	32895	33919	
7	0	32839	32615	32775	32683	32687	33631	
8	0	32775	32646	32733	32775	32751	33319	
9	0	32815	32655	32669	32711	32767	33946	
10	0	32759	32655	32821	32764	32686	33023	
11	0	32827	32693	32727	32703	32759	32863	
12	0	32746	32743	32923	32863	32807	33095	
13	0	32839	32766	32839	32707	32815	35620	
14	0	32806	32743	32955	32803	32831	34295	
15	0	32839	32789	32815	32763	32519	32095	
16	0	32761	32743	32775	32799	32603	31671	
17	0	32756	32675	32795	32622	32605	30079	
18	0	32860	32727	32721	32759	32447	30094	
19	0	32883	32735	32799	32583	32518	30007	
20	0	32863	32717	32519	32811	32765	30542	
21	0	32788	32811	32567	32687	32919	31139	
22	0	32788	32871	32575	32871	33059	31415	
23	0	32833	32863	32823	32759	32623	32447	
24	0	32820	32879	32927	32855	32679	35223	
25	0	32823	32963	33027	32775	32615	34631	
