# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 1000, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-11-7", "time": "15:47:22.156", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5", "CH6"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "dark_blue", "gray", "orange", "dark_blue", "dark_blue"]}}
# EndOfHeader
0	0	32599	34039	34951	33619	32827	32391	
1	0	32756	34283	36611	33415	32791	31215	
2	0	32862	33855	36267	32975	32727	30661	
3	0	32862	33255	32835	32715	32549	29461	
4	0	32765	32839	28030	32367	32643	30119	
5	0	32796	32083	29389	31707	32647	30813	
6	0	32780	31263	31143	31394	32607	30939	
7	0	32807	30638	30510	31621	32605	32543	
8	0	32903	31171	30287	32095	32767	34629	
9	0	32769	32047	31375	32838	32943	34254	
10	0	32791	32931	33315	33239	32620	34117	
11	0	32870	33175	34485	33198	32739	33927	
12	0	32813	33295	34735	33287	32811	33711	
13	0	32990	33412	35189	33221	32895	34079	
14	0	33042	33390	36679	33116	32669	33287	
15	0	32990	33015	37343	32901	32615	34119	
16	0	32812	32658	35156	32210	32644	13714	
17	0	32631	31948	30877	31664	32791	7597	
18	0	32607	31601	29551	31927	32766	10965	
19	0	32634	31229	31389	32314	32543	14018	
20	0	32526	30844	32587	32359	32695	16825	
21	0	32536	31411	33287	32299	32625	19207	
22	0	32538	32151	33006	32317	32875	21248	
23	0	32834	33119	32519	32807	32847	22908	
24	0	33094	33493	32195	33065	32695	24309	
25	0	33414	33875	33059	33709	32535	25519	
26	0	33423	34365	32955	34175	32526	26551	
27	0	33284	34612	32694	33972	32484	62273	
28	0	32965	34433	32340	33397	32630	65535	
29	0	32695	34132	30551	33549	32631	65535	
30	0	32687	33735	29269	32677	33300	65535	
