# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 2000, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-9-20", "time": "15:25:6.903", "channels": [1], "sensor": ["EMG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray"]}}
# EndOfHeader
77	0	31572	
78	0	31796	
79	0	32000	
80	0	32184	
81	0	32340	
82	0	32480	
83	0	33932	
84	0	36712	
85	0	34080	
86	0	31500	
87	0	31332	
88	0	31606	
89	0	31832	
90	0	32100	
91	0	35600	
92	0	36424	
93	0	33088	
94	0	30930	
95	0	30964	
96	0	31316	
97	0	31592	
98	0	31868	
99	0	32136	
100	0	32288	
101	0	32444	
102	0	32556	
103	0	34056	
104	0	36460	
105	0	33984	
106	0	31656	
107	0	31508	
108	0	31744	
109	0	32024	
110	0	32152	
111	0	32336	
112	0	32490	
113	0	32624	
114	0	32664	
115	0	32776	
116	0	32804	
117	0	32858	
118	0	32885	
119	0	32964	
120	0	32924	
121	0	32978	
122	0	32940	
123	0	32980	
124	0	32938	
125	0	32956	
126	0	32952	
127	0	32980	
128	0	32932	
129	0	32964	
130	0	32900	
131	0	32948	
132	0	32960	
133	0	35340	
134	0	36984	
135	0	33936	
136	0	31498	
137	0	31352	
138	0	32140	
139	0	32028	
140	0	31912	
141	0	32044	
142	0	32222	
143	0	32364	
144	0	32464	
145	0	32580	
146	0	32578	
147	0	32704	
148	0	32736	
149	0	32784	
150	0	32830	
151	0	32800	
152	0	32868	
153	0	32868	
154	0	32904	
155	0	32906	
156	0	36884	
157	0	36384	
158	0	32160	
159	0	31236	
160	0	31456	
161	0	31726	
162	0	31956	
163	0	34616	
164	0	37244	
165	0	35944	
166	0	31226	
167	0	30318	
168	0	30600	
169	0	31045	
170	0	31400	
171	0	31696	
172	0	31940	
173	0	32488	
174	0	32356	
175	0	32448	
176	0	32520	
177	0	32648	
178	0	34188	
179	0	37288	
180	0	34664	
181	0	31540	
182	0	31212	
183	0	31494	
184	0	31780	
185	0	32048	
186	0	32164	
187	0	32392	
188	0	32506	
189	0	32604	
190	0	32672	
191	0	32760	
192	0	32784	
193	0	34772	
194	0	37372	
195	0	34408	
196	0	31444	
197	0	31304	
198	0	31492	
199	0	31784	
200	0	31988	
201	0	32228	
202	0	32376	
203	0	32496	
204	0	32596	
205	0	32688	
206	0	32720	
207	0	32806	
208	0	32832	
209	0	32836	
210	0	32900	
211	0	32894	
212	0	32964	
213	0	32948	
214	0	32964	
215	0	32940	
216	0	32936	
217	0	32948	
218	0	32920	
219	0	32956	
220	0	32912	
221	0	32964	
222	0	32920	
223	0	32884	
224	0	32908	
225	0	32906	
226	0	32936	
227	0	32892	
228	0	32908	
229	0	32910	
230	0	32890	
231	0	32908	
232	0	32884	
233	0	32884	
234	0	32844	
235	0	32856	
236	0	32844	
237	0	32852	
238	0	32860	
239	0	32848	
240	0	32872	
241	0	32864	
242	0	32866	
243	0	32844	
244	0	32840	
245	0	32820	
246	0	32810	
247	0	32852	
248	0	32832	
249	0	32868	
250	0	32892	
251	0	34548	
252	0	32672	
253	0	35480	
254	0	36180	
255	0	33688	
256	0	31212	
257	0	30906	
258	0	31192	
259	0	31480	
260	0	31776	
261	0	31956	
262	0	32160	
263	0	32292	
264	0	32414	
265	0	32488	
266	0	32580	
267	0	32696	
268	0	32730	
269	0	32756	
270	0	32804	
271	0	32800	
272	0	32816	
273	0	32896	
274	0	32888	
275	0	32904	
276	0	32920	
277	0	32936	
278	0	32930	
279	0	32912	
280	0	32908	
281	0	32876	
282	0	32917	
283	0	32900	
284	0	32904	
285	0	32908	
286	0	32916	
287	0	32864	
288	0	32864	
289	0	32894	
290	0	32916	
291	0	32880	
292	0	32884	
293	0	32824	
294	0	32902	
295	0	32840	
296	0	32880	
297	0	32868	
298	0	32836	
299	0	32860	
300	0	32864	
301	0	32856	
302	0	32873	
303	0	30902	
304	0	30762	
305	0	32545	
306	0	33592	
307	0	33700	
308	0	33604	
309	0	33464	
310	0	33364	
311	0	33240	
312	0	33156	
313	0	33024	
314	0	33000	
315	0	32964	
316	0	32960	
317	0	32900	
318	0	32884	
319	0	32864	
320	0	32672	
321	0	28748	
322	0	31612	
323	0	33660	
324	0	33984	
325	0	33856	
326	0	30416	
327	0	32064	
328	0	33926	
329	0	34168	
330	0	33904	
331	0	30708	
332	0	31816	
333	0	33660	
334	0	34184	
335	0	33980	
336	0	32442	
337	0	31460	
338	0	33728	
339	0	34000	
340	0	33844	
341	0	32124	
342	0	31204	
343	0	33420	
344	0	33956	
345	0	33832	
346	0	32808	
347	0	31068	
348	0	33408	
349	0	33844	
350	0	33662	
351	0	32436	
352	0	31112	
353	0	33456	
354	0	33772	
355	0	33652	
356	0	32704	
357	0	31164	
358	0	33308	
359	0	33664	
360	0	33540	
361	0	32296	
362	0	31412	
363	0	33362	
364	0	33696	
365	0	33500	
366	0	32560	
367	0	31265	
368	0	33344	
369	0	33628	
370	0	33480	
371	0	32168	
372	0	31245	
373	0	33396	
374	0	33680	
375	0	33540	
376	0	32241	
377	0	31388	
378	0	33372	
379	0	33728	
380	0	33520	
381	0	32436	
382	0	31396	
383	0	33396	
384	0	33660	
385	0	33529	
386	0	32552	
387	0	31540	
388	0	33292	
389	0	33560	
390	0	33440	
391	0	33016	
392	0	31720	
393	0	33248	
394	0	33408	
395	0	33336	
396	0	33200	
397	0	33096	
398	0	32984	
399	0	32944	
400	0	32878	
401	0	32844	
402	0	32798	
403	0	32778	
404	0	32760	
405	0	32776	
406	0	31960	
407	0	33164	
408	0	33008	
409	0	32804	
410	0	32736	
411	0	32760	
412	0	32752	
413	0	32724	
414	0	32732	
415	0	32720	
416	0	32740	
417	0	32748	
418	0	32776	
419	0	33688	
420	0	32898	
421	0	32492	
422	0	32516	
423	0	32530	
424	0	32584	
425	0	32604	
426	0	32640	
427	0	32672	
428	0	32724	
429	0	32748	
430	0	32751	
431	0	32766	
432	0	32734	
433	0	32532	
434	0	33184	
435	0	33056	
436	0	32696	
437	0	32736	
438	0	32732	
439	0	32768	
440	0	32752	
441	0	32796	
442	0	32772	
443	0	32808	
444	0	32764	
445	0	32824	
446	0	32788	
447	0	32816	
448	0	32582	
449	0	33332	
450	0	33360	
451	0	32728	
452	0	32628	
453	0	32620	
454	0	32708	
455	0	32700	
456	0	32560	
457	0	33144	
458	0	32824	
459	0	32780	
460	0	32752	
461	0	32764	
462	0	32780	
463	0	32804	
464	0	32828	
465	0	32830	
466	0	32834	
467	0	32820	
468	0	32784	
469	0	32852	
470	0	32982	
471	0	32872	
472	0	32824	
473	0	32828	
474	0	32842	
475	0	32864	
476	0	31772	
477	0	33000	
478	0	33076	
479	0	32964	
480	0	32908	
481	0	32876	
482	0	32928	
483	0	32901	
484	0	32868	
485	0	32860	
486	0	32864	
487	0	32832	
488	0	32810	
489	0	32781	
490	0	32840	
491	0	32820	
492	0	32852	
493	0	32837	
494	0	32852	
495	0	32802	
496	0	32592	
497	0	33196	
498	0	32920	
499	0	32760	
500	0	32802	
501	0	32740	
502	0	32804	
503	0	32796	
504	0	32804	
505	0	32814	
506	0	32776	
507	0	32834	
508	0	32068	
509	0	32820	
510	0	32996	
511	0	32972	
512	0	32916	
513	0	32898	
514	0	32920	
515	0	32844	
516	0	32876	
517	0	32852	
518	0	32680	
519	0	32900	
520	0	33276	
521	0	32856	
522	0	32764	
523	0	32780	
524	0	32744	
525	0	32808	
526	0	32740	
527	0	32816	
528	0	32800	
529	0	32812	
530	0	32804	
531	0	32788	
532	0	32856	
533	0	32672	
534	0	33408	
535	0	33024	
536	0	32704	
537	0	32618	
538	0	32688	
539	0	32692	
540	0	32776	
541	0	32752	
542	0	32764	
543	0	32772	
544	0	32780	
545	0	32808	
546	0	32830	
547	0	33456	
548	0	32836	
549	0	32724	
550	0	32712	
551	0	32738	
552	0	32708	
553	0	32742	
554	0	32768	
555	0	32820	
556	0	32796	
557	0	32804	
558	0	32806	
559	0	32800	
560	0	32832	
561	0	33176	
562	0	33480	
563	0	32916	
564	0	32668	
565	0	32640	
566	0	32688	
567	0	32692	
568	0	32872	
569	0	33584	
570	0	33208	
571	0	32508	
572	0	32484	
573	0	32520	
574	0	32572	
575	0	32620	
576	0	32676	
577	0	32698	
578	0	32736	
579	0	32776	
580	0	32744	
581	0	32776	
582	0	32784	
583	0	32856	
584	0	32820	
585	0	32852	
586	0	32854	
587	0	32860	
588	0	32942	
589	0	33704	
590	0	32992	
591	0	32562	
592	0	32592	
593	0	32616	
594	0	32700	
595	0	32704	
596	0	32836	
597	0	33416	
598	0	32750	
599	0	32640	
600	0	32654	
601	0	32680	
602	0	32732	
603	0	32820	
604	0	32760	
605	0	32768	
606	0	32764	
607	0	32840	
608	0	33164	
609	0	33684	
610	0	33456	
611	0	32624	
612	0	32462	
613	0	32656	
614	0	34116	
615	0	32686	
616	0	32186	
617	0	32266	
618	0	32392	
619	0	32444	
620	0	32564	
621	0	32586	
622	0	32656	
623	0	32688	
624	0	32760	
625	0	32748	
626	0	32804	
627	0	32786	
628	0	32832	
629	0	32780	
630	0	32852	
631	0	32832	
632	0	32893	
633	0	32844	
634	0	32864	
635	0	32864	
636	0	33670	
637	0	33648	
638	0	32764	
639	0	32564	
640	0	32540	
641	0	32632	
642	0	32686	
643	0	32858	
644	0	33756	
645	0	33656	
646	0	32568	
647	0	32336	
648	0	32420	
649	0	32452	
650	0	32528	
651	0	32596	
652	0	32652	
653	0	32688	
654	0	32760	
655	0	32784	
656	0	32796	
657	0	32788	
658	0	33388	
659	0	34052	
660	0	33096	
661	0	32466	
662	0	32436	
663	0	32520	
664	0	32544	
665	0	32652	
666	0	33242	
667	0	33768	
668	0	32832	
669	0	32416	
670	0	32440	
671	0	32516	
672	0	32538	
673	0	32648	
674	0	32696	
675	0	32716	
676	0	32764	
677	0	32756	
678	0	32816	
679	0	32828	
680	0	32832	
681	0	32868	
682	0	32824	
683	0	32872	
684	0	32848	
685	0	32796	
686	0	34400	
687	0	33892	
688	0	32596	
689	0	32344	
690	0	32384	
691	0	32469	
692	0	32560	
693	0	32986	
694	0	34080	
695	0	33788	
696	0	32392	
697	0	32160	
698	0	32272	
699	0	32372	
700	0	32464	
701	0	32492	
702	0	32600	
703	0	32672	
704	0	32684	
705	0	32748	
706	0	32744	
707	0	32812	
708	0	32838	
709	0	32852	
710	0	32864	
711	0	32836	
712	0	32820	
713	0	33082	
714	0	34680	
715	0	33288	
716	0	32344	
717	0	32292	
718	0	32388	
719	0	32456	
720	0	32580	
721	0	32628	
722	0	32644	
723	0	32756	
724	0	35072	
725	0	33944	
726	0	32200	
727	0	32032	
728	0	32128	
729	0	32272	
730	0	32384	
731	0	33792	
732	0	35224	
733	0	32444	
734	0	31848	
735	0	31956	
736	0	32096	
737	0	32277	
738	0	32372	
739	0	32466	
740	0	32540	
741	0	32644	
742	0	32696	
743	0	32748	
744	0	32796	
745	0	32812	
746	0	32832	
747	0	32844	
748	0	32866	
749	0	32860	
750	0	32868	
751	0	32864	
752	0	32904	
753	0	32892	
754	0	32900	
755	0	32922	
756	0	32886	
757	0	32908	
758	0	32916	
759	0	32888	
760	0	32900	
761	0	32896	
762	0	32876	
763	0	32876	
764	0	32844	
765	0	32868	
766	0	32860	
767	0	32850	
768	0	32840	
769	0	32868	
770	0	32836	
771	0	32874	
772	0	32828	
773	0	32874	
774	0	32856	
775	0	32874	
776	0	32876	
777	0	32840	
778	0	32868	
779	0	32816	
780	0	32832	
781	0	34200	
782	0	35628	
783	0	33668	
784	0	31898	
785	0	31756	
786	0	31952	
787	0	32108	
788	0	32252	
789	0	32336	
790	0	32510	
791	0	32548	
792	0	32620	
793	0	32612	
794	0	32712	
795	0	32736	
796	0	32740	
797	0	32808	
798	0	32788	
799	0	32818	
800	0	32804	
801	0	32838	
802	0	32844	
803	0	32874	
804	0	32864	
805	0	32882	
806	0	32904	
807	0	32884	
808	0	32836	
809	0	32848	
810	0	32824	
811	0	35176	
812	0	36208	
813	0	34572	
814	0	34060	
815	0	33448	
816	0	31264	
817	0	30852	
818	0	31156	
819	0	32700	
820	0	33524	
821	0	31612	
822	0	31488	
823	0	31724	
824	0	31990	
825	0	32112	
826	0	32316	
827	0	32410	
828	0	32576	
829	0	32628	
830	0	32672	
831	0	32716	
832	0	32836	
833	0	33028	
834	0	36064	
835	0	34180	
836	0	32064	
837	0	31836	
838	0	31981	
839	0	32212	
840	0	32316	
841	0	32436	
842	0	32556	
843	0	32636	
844	0	32664	
845	0	32752	
846	0	35592	
847	0	36426	
848	0	33312	
849	0	31506	
850	0	31420	
851	0	31712	
852	0	31892	
853	0	32152	
854	0	32268	
855	0	32408	
856	0	32518	
857	0	32618	
858	0	32692	
859	0	32732	
860	0	32816	
861	0	32804	
862	0	32868	
863	0	32849	
864	0	32908	
865	0	32889	
866	0	34972	
867	0	36180	
868	0	33768	
869	0	31738	
870	0	31640	
871	0	32240	
872	0	34440	
873	0	32352	
874	0	31676	
875	0	31830	
876	0	32064	
877	0	32216	
878	0	32362	
879	0	33820	
880	0	33728	
881	0	32248	
882	0	32176	
883	0	32248	
884	0	32424	
885	0	32480	
886	0	32624	
887	0	32676	
888	0	32772	
889	0	32756	
890	0	32796	
891	0	32816	
892	0	32892	
893	0	32864	
894	0	32924	
895	0	32886	
896	0	32936	
897	0	32908	
898	0	32916	
899	0	32901	
900	0	32944	
901	0	32904	
902	0	32898	
903	0	32912	
904	0	32884	
905	0	32916	
906	0	32904	
907	0	32892	
908	0	32876	
909	0	32880	
910	0	32900	
911	0	32888	
912	0	32884	
913	0	32880	
914	0	32868	
915	0	32896	
916	0	32896	
917	0	32872	
918	0	32864	
919	0	32820	
920	0	32834	
921	0	32848	
922	0	32868	
923	0	32826	
924	0	32808	
925	0	32840	
926	0	32848	
927	0	32852	
928	0	32848	
929	0	32828	
930	0	32852	
931	0	32858	
932	0	32840	
933	0	32824	
934	0	32840	
935	0	32832	
936	0	32818	
937	0	32796	
938	0	32822	
939	0	32780	
940	0	32852	
941	0	32840	
942	0	32860	
943	0	32816	
944	0	32840	
945	0	32796	
946	0	32852	
947	0	32816	
948	0	32800	
949	0	32840	
950	0	32800	
951	0	32826	
952	0	32840	
953	0	32848	
954	0	35170	
955	0	34282	
956	0	32264	
957	0	32016	
958	0	32124	
959	0	32252	
960	0	32364	
961	0	32416	
962	0	32556	
963	0	32574	
964	0	32662	
965	0	32664	
966	0	32700	
967	0	32732	
968	0	32794	
969	0	32756	
970	0	32852	
971	0	32830	
972	0	32860	
973	0	32814	
974	0	32832	
975	0	32852	
976	0	32812	
977	0	32860	
978	0	32860	
979	0	32864	
980	0	32860	
981	0	32832	
982	0	32876	
983	0	32804	
984	0	32888	
985	0	32858	
986	0	32866	
987	0	32816	
988	0	32832	
989	0	32832	
990	0	32848	
991	0	32820	
992	0	32832	
993	0	32808	
994	0	32900	
995	0	32852	
996	0	32824	
997	0	32834	
998	0	32856	
999	0	32812	
1000	0	32784	
1001	0	32828	
1002	0	32824	
1003	0	35261	
1004	0	34944	
1005	0	33440	
1006	0	31968	
1007	0	31806	
1008	0	32012	
1009	0	32128	
1010	0	32248	
1011	0	32368	
1012	0	32452	
1013	0	32550	
1014	0	32618	
1015	0	32688	
1016	0	32680	
1017	0	32748	
1018	0	32720	
1019	0	32808	
1020	0	32820	
1021	0	32840	
1022	0	32832	
1023	0	32856	
1024	0	32832	
1025	0	32866	
1026	0	34616	
1027	0	33612	
1028	0	32466	
1029	0	32308	
1030	0	32416	
1031	0	32436	
1032	0	32568	
1033	0	32565	
1034	0	32672	
1035	0	32716	
1036	0	32721	
1037	0	32732	
1038	0	32775	
1039	0	32782	
1040	0	32816	
1041	0	32824	
1042	0	32848	
1043	0	32848	
1044	0	32880	
1045	0	32864	
1046	0	32884	
1047	0	32850	
1048	0	32904	
1049	0	32856	
1050	0	32876	
1051	0	32832	
1052	0	32848	
1053	0	32848	
1054	0	32872	
1055	0	32852	
1056	0	32872	
1057	0	32806	
1058	0	32848	
1059	0	32820	
1060	0	32896	
1061	0	32824	
1062	0	32836	
1063	0	34384	
1064	0	35124	
1065	0	33660	
1066	0	32094	
1067	0	31908	
1068	0	32492	
1069	0	35456	
1070	0	34688	
1071	0	31632	
1072	0	31148	
1073	0	31360	
1074	0	33980	
1075	0	34304	
1076	0	31664	
1077	0	31192	
1078	0	31440	
1079	0	33768	
1080	0	34464	
1081	0	31872	
1082	0	31416	
1083	0	31568	
1084	0	33620	
1085	0	34056	
1086	0	31892	
1087	0	31592	
1088	0	31781	
1089	0	33848	
1090	0	34724	
1091	0	32168	
1092	0	31620	
1093	0	31746	
1094	0	33128	
1095	0	33440	
1096	0	32080	
1097	0	32000	
1098	0	32176	
1099	0	33424	
1100	0	33824	
1101	0	32304	
1102	0	32168	
1103	0	32304	
1104	0	33348	
1105	0	33708	
1106	0	32360	
1107	0	32272	
1108	0	32388	
1109	0	33416	
1110	0	34024	
1111	0	32464	
1112	0	32220	
1113	0	32396	
1114	0	33456	
1115	0	33640	
1116	0	32352	
1117	0	32296	
1118	0	32392	
1119	0	33904	
1120	0	33892	
1121	0	32312	
1122	0	32140	
1123	0	32308	
1124	0	34584	
1125	0	34312	
1126	0	32128	
1127	0	31788	
1128	0	31972	
1129	0	33890	
1130	0	33528	
1131	0	31968	
1132	0	31896	
1133	0	32080	
1134	0	34090	
1135	0	33632	
1136	0	32056	
1137	0	31940	
1138	0	32124	
1139	0	33722	
1140	0	33880	
1141	0	32176	
1142	0	32048	
1143	0	32156	
1144	0	33620	
1145	0	33932	
1146	0	32192	
1147	0	32024	
1148	0	32160	
1149	0	33808	
1150	0	33648	
1151	0	32140	
1152	0	32129	
1153	0	32224	
1154	0	32334	
1155	0	32476	
1156	0	32576	
1157	0	32648	
1158	0	32740	
1159	0	32804	
1160	0	32820	
1161	0	35332	
1162	0	34936	
1163	0	32648	
1164	0	31988	
1165	0	32057	
1166	0	34420	
1167	0	35324	
1168	0	32252	
1169	0	31540	
1170	0	31656	
1171	0	33122	
1172	0	35104	
1173	0	32320	
1174	0	31526	
1175	0	31632	
1176	0	31900	
1177	0	32096	
1178	0	32244	
1179	0	32388	
1180	0	32512	
1181	0	32648	
1182	0	32690	
1183	0	32776	
1184	0	32768	
1185	0	32840	
1186	0	35300	
1187	0	34632	
1188	0	32512	
1189	0	32092	
1190	0	32220	
1191	0	32348	
1192	0	32492	
1193	0	32564	
1194	0	32616	
1195	0	32652	
1196	0	32752	
1197	0	32800	
1198	0	33628	
1199	0	35104	
1200	0	33620	
1201	0	32208	
1202	0	32064	
1203	0	32160	
1204	0	32308	
1205	0	32448	
1206	0	32588	
1207	0	32596	
1208	0	32708	
1209	0	32704	
1210	0	32780	
1211	0	32796	
1212	0	32834	
1213	0	34064	
1214	0	34948	
1215	0	34072	
1216	0	32380	
1217	0	31944	
1218	0	32736	
1219	0	35396	
1220	0	33152	
1221	0	31504	
1222	0	31548	
1223	0	31748	
1224	0	31956	
1225	0	32134	
1226	0	32324	
1227	0	32416	
1228	0	32526	
1229	0	32608	
1230	0	32694	
1231	0	32762	
1232	0	32798	
1233	0	32808	
1234	0	32884	
1235	0	32924	
1236	0	34684	
1237	0	34256	
1238	0	32636	
1239	0	32232	
1240	0	32336	
1241	0	32456	
1242	0	32524	
1243	0	32592	
1244	0	32688	
1245	0	32716	
1246	0	32702	
1247	0	32768	
1248	0	32800	
1249	0	32842	
1250	0	32840	
1251	0	32884	
1252	0	32856	
1253	0	32912	
1254	0	32872	
1255	0	32929	
1256	0	34400	
1257	0	34088	
1258	0	32826	
1259	0	32284	
1260	0	32340	
1261	0	34192	
1262	0	34876	
1263	0	32282	
1264	0	31736	
1265	0	31904	
1266	0	32044	
1267	0	32216	
1268	0	32324	
1269	0	32462	
1270	0	32520	
1271	0	32674	
1272	0	32696	
1273	0	32850	
1274	0	34640	
1275	0	33204	
1276	0	32296	
1277	0	32280	
1278	0	32364	
1279	0	32504	
1280	0	32566	
1281	0	32644	
1282	0	32668	
1283	0	32732	
1284	0	32784	
1285	0	32760	
1286	0	34512	
1287	0	34024	
1288	0	32577	
1289	0	32268	
1290	0	32320	
1291	0	32424	
1292	0	32490	
1293	0	32592	
1294	0	32596	
1295	0	32694	
1296	0	32732	
1297	0	32834	
1298	0	32832	
1299	0	32816	
1300	0	32816	
1301	0	34484	
1302	0	33956	
1303	0	32704	
1304	0	32318	
1305	0	32368	
1306	0	32484	
1307	0	32484	
1308	0	32630	
1309	0	34276	
1310	0	33018	
1311	0	32308	
1312	0	32320	
1313	0	32388	
1314	0	33932	
1315	0	33248	
1316	0	32232	
1317	0	32240	
1318	0	32308	
1319	0	33944	
1320	0	33280	
1321	0	32228	
1322	0	32192	
1323	0	32328	
1324	0	34128	
1325	0	33700	
1326	0	32156	
1327	0	32024	
1328	0	32170	
1329	0	32292	
1330	0	32432	
1331	0	32502	
1332	0	32628	
1333	0	32684	
1334	0	32764	
1335	0	32792	
1336	0	34240	
1337	0	33800	
1338	0	32570	
1339	0	32360	
1340	0	32436	
1341	0	33740	
1342	0	34064	
1343	0	32444	
1344	0	32140	
1345	0	32256	
1346	0	33020	
1347	0	34076	
1348	0	32552	
1349	0	32172	
1350	0	32232	
1351	0	32346	
1352	0	32464	
1353	0	32524	
1354	0	32632	
1355	0	32668	
1356	0	32724	
1357	0	32712	
1358	0	32864	
1359	0	34292	
1360	0	33876	
1361	0	32532	
1362	0	32308	
1363	0	32384	
1364	0	32488	
1365	0	32536	
1366	0	32664	
1367	0	32660	
1368	0	32760	
1369	0	32764	
1370	0	32808	
1371	0	33734	
1372	0	33872	
1373	0	32848	
1374	0	32432	
1375	0	32432	
1376	0	32544	
1377	0	32608	
1378	0	32612	
1379	0	32700	
1380	0	32700	
1381	0	32764	
1382	0	32756	
1383	0	33304	
1384	0	34184	
1385	0	33028	
1386	0	32440	
1387	0	32444	
1388	0	32506	
1389	0	32580	
1390	0	32648	
1391	0	33396	
1392	0	33780	
1393	0	32672	
1394	0	32440	
1395	0	32464	
1396	0	32540	
1397	0	32604	
1398	0	32688	
1399	0	32748	
1400	0	32748	
1401	0	32752	
1402	0	32784	
1403	0	33104	
1404	0	34420	
1405	0	33620	
1406	0	32392	
1407	0	32260	
1408	0	32340	
1409	0	32456	
1410	0	32520	
1411	0	32640	
1412	0	32624	
1413	0	32704	
1414	0	32740	
1415	0	32764	
1416	0	32780	
1417	0	32788	
1418	0	33648	
1419	0	34836	
1420	0	33304	
1421	0	32224	
1422	0	32176	
1423	0	32248	
1424	0	32410	
1425	0	32492	
1426	0	32564	
1427	0	32618	
1428	0	32632	
1429	0	32724	
1430	0	32736	
1431	0	34396	
1432	0	34056	
1433	0	32536	
1434	0	32276	
1435	0	32320	
1436	0	32468	
1437	0	32540	
1438	0	32828	
1439	0	34480	
1440	0	33460	
1441	0	32210	
1442	0	32130	
1443	0	32216	
1444	0	32376	
1445	0	32480	
1446	0	34920	
1447	0	34428	
1448	0	33000	
1449	0	31860	
1450	0	31792	
1451	0	31988	
1452	0	32136	
1453	0	32324	
1454	0	32424	
1455	0	32565	
1456	0	32608	
1457	0	32656	
1458	0	32716	
1459	0	32800	
1460	0	32800	
1461	0	32860	
1462	0	32836	
1463	0	32896	
1464	0	32828	
1465	0	32884	
1466	0	32856	
1467	0	32912	
1468	0	32896	
1469	0	32916	
1470	0	32868	
1471	0	32940	
1472	0	32868	
1473	0	32908	
1474	0	32896	
1475	0	32898	
1476	0	35368	
1477	0	34656	
1478	0	32516	
1479	0	32036	
1480	0	32120	
1481	0	32228	
1482	0	32372	
1483	0	32672	
1484	0	34708	
1485	0	33100	
1486	0	32048	
1487	0	31994	
1488	0	32176	
1489	0	34820	
1490	0	34002	
1491	0	31833	
1492	0	31668	
1493	0	31870	
1494	0	33888	
1495	0	33492	
1496	0	31864	
1497	0	31810	
1498	0	31980	
1499	0	33548	
1500	0	33520	
1501	0	32064	
1502	0	31972	
1503	0	32176	
1504	0	33664	
1505	0	33648	
1506	0	32196	
1507	0	32096	
1508	0	32236	
1509	0	33012	
1510	0	33416	
1511	0	32340	
1512	0	32244	
1513	0	32424	
1514	0	32472	
1515	0	32600	
1516	0	32656	
1517	0	32740	
1518	0	32784	
1519	0	32824	
1520	0	32834	
1521	0	32848	
1522	0	32908	
1523	0	32892	
1524	0	32912	
1525	0	32912	
1526	0	32964	
1527	0	32954	
1528	0	33392	
1529	0	35032	
1530	0	33596	
1531	0	32284	
1532	0	32176	
1533	0	32254	
1534	0	32408	
1535	0	32472	
1536	0	34400	
1537	0	34384	
1538	0	32596	
1539	0	31994	
1540	0	32104	
1541	0	32236	
1542	0	32368	
1543	0	32432	
1544	0	32560	
1545	0	32610	
1546	0	32644	
1547	0	32736	
1548	0	32764	
1549	0	32816	
1550	0	32796	
1551	0	32872	
1552	0	32812	
1553	0	32874	
1554	0	32852	
1555	0	32892	
1556	0	34600	
1557	0	34478	
1558	0	32656	
